hotel_id,stars
t7rrfXTMqkr7xmTu2vlozg,5.0
3-j3JN9ngi2d2EP7FpUxnw,3.0
l_ghbdL6v2uY-wFy2aZN7A,2.0
d32xDStNC6JuhJEjB5A5pQ,1.0
P1Z3MVNX0MrC155BN3W1Cw,4.0
aRJ5A6QoJuLPQI-HIe0P5Q,3.5
6SWrq8hoojnUHeAcJByCCg,5.0
LABbzV7Pi09_R02plX4uzw,3.0
PPt_W7FmjNly9LVALXCZhg,4.5
L9UcvqvD9i0NuBgSu1IfMQ,5.0
GnYQehrwgZ7Pn57XiX5gkA,3.5
1NC_NF2piVAkyB9HuknERg,5.0
NpK0hdTVj_hL5AnqIQGcNA,2.5
USBp-D4bFmFjtCHs30UgBA,2.5
tZnCtzI5C1HA_5rPOy-AWA,5.0
FbTsqA8FKTwL46eySoaTjA,4.0
2k2q3P5xxe-zQciDK2SuFg,4.5
2Dw0IxKXErYb6apmQ-JtOA,2.0
VEwq1caUCoznSQwTxf3MYg,1.0
rOBczAlCZqgL-fA0wEidjA,2.0
_MQ9yU58Mykv9jO13zcKcw,4.0
QIMLuTg0SICo3NAyH6u4vg,5.0
S07t7oV7KuJKfOOf15JPTA,3.5
Sj2Ybr68iQotmwyOxDPhDw,2.0
DCHW_nmVK-FIxMYpDkPbqA,3.5
D6Ad4nNRANc5K8-vVdJrjg,2.5
SbYPsvOC0kSX0VqYngCDHw,5.0
S8j33v9qEE6aCRuX_BoDQw,5.0
vvvDtPXzZHnAYxEChQkjyA,2.5
DYvOxb5I877pIQyILe7oUA,3.0
3ehIOPfcFmG3Gh6QWp7EiQ,4.5
33rUbyxBRbWeOsDv_PA1LQ,1.5
bAWUBRp4xV9D4yemjKjNYA,5.0
61Hyspz5Q1Jlhz7jOmaRmw,1.0
QusBsOLrcamSQvoCPy3TQQ,2.5
8bVAKbhxkyJua3zEUm1Wcg,3.5
SU3GvpWHKoqjz9VBuokN3Q,4.0
q8iTMSG8rvbLcLfSjxJwYA,5.0
JRVfV2ETohgAWKdSMr19MA,5.0
1UCuElYKIgONqbe7FR9JVQ,3.5
Mw77SD8EWVR1z0aABEOpTA,3.0
AeuucqBiZB510MTxZoc8nQ,3.0
prjaJmqTAnYdeLrWp8_MlA,3.0
GYXQsMUVi-As8RzYLAY3pw,3.5
1QYq7vT-tPeaOKwxOUti_Q,1.0
3qbEqbqvhHEaQT0WtO20zQ,3.5
PtcH8IIyoiOLdL18iu5tVA,3.0
Tj2vAGe-VW5iVCZxQ-GZWg,2.0
RjLqJIV6XEIGMr30jpKuNQ,4.0
izzAPeukwVTE8P6ngxhICg,4.0
Q6Gli1PJKsy9eVhbljCMwA,5.0
xdtlGor-sOD-A22eE2YpAQ,5.0
0pFeqvCJ7UOwnorvVFLaVg,5.0
FNYZ9c0ybngHDKGWI3K3Ew,3.5
UgK6ixXyU41_f1toz0Iw7A,4.5
j0FnKsbOrXAun4PjC_HR2g,3.0
q8-IKGr-J3WKjB_PKziJtQ,5.0
x2XWGOmomfKyfHmSy17yRA,2.5
HlH0vfpm9jwGULWFM9HNPg,3.0
fZt4TPjeIy_gPEQyA3YIrQ,3.5
9ofWJJk8fy1vHq-tODMQtw,2.5
HEBEGlSx8YxgywbPx_sKvA,2.0
EVLfFsWU_l1m1Hj0gWJIvQ,5.0
98A6WrGqRM_wMcSPGqVxIQ,2.5
B3OyIE7XK9wt8cmcheoFnQ,5.0
NxcB1JYP9qnKLQEHS1Gtyw,3.5
zrulFnhVjw2iCc0mBJGZyA,4.0
cRcY17bdC8kc4YJMpppDyA,3.5
rB3ekMqnE8gf9bQDfa3ocw,5.0
AJVuLKCZpGZ7ReJ5XuDWJw,4.0
-nBwkOeTmCsSvsLjppTMgg,1.0
U3VXR3asJNJU4EBCgWbdCw,4.0
OoUWfIQLcqzpL4Abo2UiTA,2.5
I3YJy3MmEyj2M7thX4Wq8Q,5.0
X5kFyoknoOgaiebbHrVSuA,3.5
uDkn0GBtGYSqSIH5CL75Mw,3.5
7YwH8Irjh6MKYJZusYuJ3w,5.0
ylC66QZbG0lQbggJFQYaqw,3.5
QVXSDk1tzjiRFDH4C_kzMw,2.0
_4I73AIt6ZpW73p9ytnH_w,4.0
Q_qIm2tjZdsLBpu3_EDQkg,3.0
f-tU_VyYWFGQvS5WcUZjtA,4.5
SrSSyO3hidqNLArEr-sgJw,5.0
Zx9sLK-dinPmo1wJHoPxKw,5.0
LVfnCtdNMbDWGVcLHmijGA,5.0
Ga6VD-Iiokh6QK7KyrzQBQ,3.5
G2VfydzyU1LAnAF2qxrXEw,2.5
X8Lt-PITw7MhSngoy9IxVw,4.5
hAKa3Ss3kbvhPVLGcOgXnQ,5.0
Y5EralXpOcigSLwkJasAXw,3.5
3Bh7ipj_F8RacBEfZ3EwuA,3.0
OxqMnZsGTwuDlqicAC7j5Q,2.5
yZD8ptgWvNvqzYapO7Uimw,4.0
oBOwprSx7liArwjLmYmcZw,4.0
deKntyPNf8EdgllEv1HgFw,2.0
0CwhlQzyXG_7RqEu-2pMSQ,3.0
FTP0ftOVhhWmCFR01aDf4g,3.5
yidoWoveMvYkP6KeMjEWwQ,3.5
-2mS3lP1ccLLTg2oBB7OKQ,3.5
Ja9Cbo-9Hhp9MV_GzbzmtA,2.5
QCC8cqJyc7mPqcK8ijSHwg,4.5
xmFmwqaYA0hl-7ibEibuxw,3.5
0JUwLV3LFie94J4_aFnORQ,2.0
o64YloqzctAcP60x43ZjuQ,4.0
1sJ5GHDZ5wIHxJJvBTcyOw,4.0
93ncJl30FNA5a1sIEffWwA,4.0
gypeQSuD8-09CtzkZSWfxw,5.0
ejR9s-0YmOU7iVKlDk3ebw,3.0
H4-TdPJmq1KJFSvg88RCNA,3.0
VyooRcWm2w3QGLYMxESbGg,5.0
ba1yrHvZuS9vuC1WJKQtwQ,3.5
Q47zO3a75V7lESHgvY5YJw,2.0
tHo179TiJc35UWoAx9KYsQ,3.0
MNaAjziIFdwYyO-KUGuP1w,5.0
bWjAFePgWj4op9VwUtKU6w,3.5
NAtvZqVSnNid2KUgMtLSMA,2.0
LmYdgc1ShyYcL0xrZr7P8g,4.0
584DHSXz3ByrBC7KTx3f-w,3.5
BthL-DpmauWs0-tDewBWug,4.0
M3cRrpdpF4TrIIXiD7qRzA,3.5
jpTAA5CPaDoiyERvGC3CCw,3.0
JwA-VmKC7pBKhFRup0QJyw,5.0
Yaf2Un03OZ841yFZVAhelw,1.5
A0y5fJX7bl749AVwSQrj1w,2.5
mBf2MbXmqgVpDXHaAgttKg,2.5
TrpIiaM09x1QpSIsuMFr-w,2.5
f-JpGpmIHSA_4wz6OU5I5Q,5.0
DSWl2DDDKqKC373JplictQ,3.5
lEAK29izegxk4gLzSEW-YA,3.5
Jm1bwq9CyXz8BUfqORj8DA,5.0
qDVhvVmkCJc38tuOluGqQw,5.0
xJyzXnVaF21q4CHa0gVhvA,4.5
BMt-F0E19y-2BaX_SoAbJg,2.5
CD8SypuJm1vSfxcZRExzAQ,5.0
H6lpP8n5EvBGYKnrmxT7_A,5.0
9b8cC_JExIDdrOIEqtcCKQ,4.0
Joaij3ZKKgK4-ePM7H1-AA,3.5
5lwAGeR2QoV1K_Rrp5AjAg,3.0
7kO8bObVGFa-T3mj6PVYsg,5.0
O7DwtbCqJiEWWrySZXrg4w,4.0
qy6TJIlVbAl9vp-Cgwqx1g,5.0
fZ2y1nvbIX6gZSKktQm7Gg,1.0
w0KD87stp6xUoSWjWozfXQ,3.5
88pdf6YYPBkn1xjaXJNRsw,3.5
Y_5PAKqqcpt1nRF4mahJkg,2.5
gD60UjOFDDGZt5D3vIt7IQ,5.0
yUnpVL2jHCdaO6qSRgQTnA,3.5
DPt5j3MRe-JWijjoAVzpJg,3.0
C4l5VdqzKkGz3n-PjToiuw,2.5
dSp_H5m7nU6rai3G5LrpEw,4.5
qE7EmIReJmcvmorgA6xC7Q,3.5
QGA3Ryf6FNnFCBKeZPi-QA,4.0
L_PzUUYIlxgct3tf5fsHkw,3.0
939_sWrifBBDz-BFTsSX6A,5.0
x2Ckn6HgwUP4loclkSyhuw,3.5
hdYiWfG-puvD82_3z72LNQ,4.5
d67JiBWNiwt0UOq_mtXp9Q,3.0
_1vkyIysJlN4f8eGJgdUGA,5.0
UmRe-uEK4z4RbklOckwCmg,4.5
Rw98V5wMH-f3Kk-8AnJIOQ,2.5
EvgLL1f_uYcOo7SOtHmIJg,1.0
HxxAFO_XrJZm4D2Ckommnw,3.0
r79zIzOxEWpLduC32f2f9g,2.0
LQhV6hzzDdsoljfQlrS2CQ,4.5
2wMidPLP50FZlJvMAwCXjA,3.5
7AV71O6pCeSuhUgA5zSs-Q,4.0
Mdaeu8ub8H0YW7zi_1Ox0Q,4.5
1jXw9_v-5xCu7eUpBIMa-w,3.0
C7v2CTM6Omm8C0MTvVtIUA,5.0
Z-CMW6gQNoxn23MrwuaZFw,2.0
BWY-arav4STsP1Y4rHF5JQ,4.0
ug3fGoIW3EYLxh0G5zgj5g,3.0
iN6_NwU0epP_QQzbIq_82g,1.5
blGsEvy_TRoNy0GJMJedQg,3.5
-0nEqS3_A_nnUut4DrEPEg,5.0
0TCEjze95ANcUhvHmEObwg,4.5
0-eTkpQhKBSoBUCE9B1lmA,3.5
PSqZgpMXzRNqofEjGTaHgw,2.0
hwI6jmzI7lDMiT4lInQ18g,5.0
FeOMSC99eo57SrkoRpLKuw,2.5
YXQdOMaOknr7vv71b48A8Q,5.0
eNW8_j537Fjydf2WCsjL0A,1.0
FreZqucuLG0YVqpaQOYeqw,3.5
jPQ5jFixHPHwjHrUqrUn4A,1.0
mjRn4HZ_du3FErN2expHiw,2.0
5NUvkNhid455OzseonCqGA,3.0
I6Vg6g9IX51-2mXo4HDd-Q,3.0
tOrIsfjsolUVyY419hnt_A,5.0
fi8ZpDP17ILCqTE5Yx8oNg,4.0
UuULf-rXhFRNW25c4HoQMw,3.5
PCHqUQHmpzyRJkgJwE-4QA,3.0
WJI7AgWEO-dpypCmdDcsFQ,3.0
5mAk8V4RQLxF9OOPIAhLEA,4.0
4pvuiTyc-FuykGNPymJ1cg,3.5
3upllQXHJk4huiFPBm-4IA,5.0
ReDqnGuoiILMHVCt4X6SRQ,2.5
6soX_ngiN8PySRT4saOOcw,2.5
ep4-gZ78231KdAHfVWWUpQ,4.0
tfJF9ZjHH3oyqWwrGXYCvA,3.5
xEbAiDBB_TCBZnYO51T0UQ,4.5
kJmTBsIxaPM3zT4wx5NVWw,1.5
Px9Mw1Pf-G-DEgZqh86Fag,5.0
1L9hM5dawc5punlByUN2QQ,5.0
HPrdTpeBP5NmRugdZi7O7Q,3.5
714Uc3w5ant5sUrLYXetfw,3.5
Ng5MQHIVfUAUzWQeNk28PQ,5.0
adRrTIOpm9xD49jeR-87gQ,2.5
_7gvzNwiBwnxNs5kzelvYA,4.0
MyiqKhZd8N08q9qilxRcPQ,4.0
4IW1yzhqjxnK0VD1P2WPJw,3.0
JGJKGPH5H4k8K02WvvwfEg,5.0
t28fDl1cYhxRG4qVQmPF2A,5.0
cygqM5bECkPNqNma8gw9bg,4.5
iq-J5cPWG1wthRkg3uupZA,3.0
_hBql8q-hBAM8AoPCnkJrw,5.0
H1k21T8RSbdXdZZYJhuhSg,5.0
yL7bX_72vw6f7p3tzLV3dA,5.0
JEs0sZKtGWEBgDLuNunW_Q,3.5
giDCDkWJeD0LDvCZpi_-zA,4.0
SCmpyP24vhfxRo9grx37fw,2.0
k1Nm4agS92jbY8ZKlG1UYQ,2.5
ilR6MV_EHp5bZO5gCOTXzg,5.0
a0y0ftIH9tUomXZyvFremw,2.0
JE6OTpA3BOJiwZaz-Up8BA,3.0
vT8_Nq50Ww4XjvgxvQFDxg,4.0
MDPART7Z5p8VGQPNtl4qkQ,3.5
K5-Da6_7gTLEAPhHwbj9HA,2.5
VE-LP9Og33Kji7N46yOtrA,2.5
dvSm604mjEjKyBwb5KZFjQ,3.0
tlfhvnn-enT7i2RxzT4rGQ,2.5
ruDt-K8-wAotqc3j_gekHw,4.0
NnVYoGTXLHRQHLpzxWYhFQ,4.5
08CzY6aATrIHWoBAAy2kMA,3.5
Xg-LWG4RCLKg28_4NV0hCg,2.5
OIHT9kgQP-2ZBxBmjiZGNg,1.0
2pOhH6WNpMjUOpj59KwxAw,3.5
p_NUjuod77aO738XCVB5QQ,2.0
D1GfkVzNOsjq_KqKxZOc6w,2.5
-zR_UC4wsDc4MgKRJZ8XSg,3.5
NVsiCS_ZpsPyAewDSm4jfA,5.0
PPMFMCXSpQoyaJ3efBX7yg,3.5
JHPh-mVz5xJLqMPeB0fkgg,5.0
c8KvtNecemy4Ll_9jwguYw,5.0
6KxEg4E6xpujXKUm06tugA,5.0
2cXKtsoMMWmwWnm3l8BJfg,3.5
zN3itodczEI-ArHYu5qlRw,4.5
muO8JN47Zm5wEZvi8HmXtg,3.5
xtxLPQo8UbfrJ_fADupFvQ,5.0
wjjMytaPonYNpEqVPboMJg,3.0
snLRp2ihjztnAFym9ohsug,4.0
Sg8yJcPrDzCxkpBWWM9B4w,2.0
GsDwSpnwFrWHYYar8_VyEg,2.5
4gowemj6VfuyslXzM7BrcQ,3.5
OHTl0oCUosi8l9riqyFMwA,5.0
7CXU35ZYKfvGs-i9_FBp2w,4.5
DY_jcNlCjXIjBcqg0ilhIA,2.5
JTLrhRAtUTxnsOhJYk6qJg,3.5
ULph523RnW4a3zdm3Bk5Ng,5.0
IIjA795EJ2z5Gi460q25eQ,3.5
0ATTM9E_L3TmHN4E10Ta-Q,1.0
O_UiTH7YjqTS1UTk-shFnA,4.0
j4pl7qRqs8Fe-j_YTAq8ig,3.0
IbXLCSZsm5VvfR2bF95K6Q,5.0
jug3feWlZGIbhywBeSyl8g,2.0
bkX0cbnHPvUWeL-sUbeRQQ,4.5
M7OXPPs2mo2vrCssxWPUgw,1.5
-AGPeLecG3O0JpvHjNSasQ,5.0
CBOJm5KhkMIJ-EbmFaHscA,3.0
k1S6YU2u0pZrCYoba9bkLw,4.0
h042KeVnf8vy05zS3P2WuA,5.0
Moq6cn4a0PLFvZW4O9EuGA,3.0
UrhZGd0D65hvDJHN3Bz4Kg,1.0
HrBwt6DH2PQveWYR66PW7w,5.0
SNtC3y4G5UzNnQ_zYxW7dQ,3.5
_D8M4mD4UNcWnWijbo-Vrg,2.5
aqdKZqHow001b9iQnt0djg,3.5
72Lw4m4viaiorocm4w68PQ,2.5
sK7rtisiunvVQcq_FpHrsw,4.0
4Tie5rrC4mQA32yik0s3pw,5.0
OaKWXPZl3yfEbhcGWFGTCw,1.0
d9Eb23-7Xyr9pul5IrXszg,5.0
OoaTZF_TQHyiCcBpFo15Jw,4.0
MkJohRWneL68SEYTyqohKg,5.0
FZZr2OJqq7yT3NR1-vCOfA,2.5
4Yxk5MMgQjwAbKUSXnQTTg,3.5
9iOyAocY_osN4zGCFzBdcQ,3.0
XGdgYagiqxTKbkd5vRtTVg,4.5
gxS7M6mFI8vOtdaNIOZdTg,3.5
dIZJSO5Saa0rSE1-2UKCDQ,1.0
dHNmMkXBGKjWpuncXwZOfg,3.0
F9ifcctjkj_oJnpcrJ-xng,4.0
FRlD1adgQzUlWX5BbZzg5A,3.0
rZBpat7brTZTTTmrPYrkPQ,5.0
BCcYwLmveAnpZC-3vp3cPw,1.0
l9wGZqFhV4cMWaR1yq5Y0w,4.0
jNTRcV8Xg3nbrkwovisrDg,1.0
MNviCb8ZpoJ3dtp1Z0tosQ,2.0
biwgibn9S6TmBV0jhBc3dA,4.0
htKaC4cHY4wlB4Wqb8CDnQ,4.0
kBvOkPD8TVq9_vitga2lWQ,2.5
EMBVY3hUreM5Vgtb_veZIg,4.0
qE7szN6C_neVBAh1W_BZ2w,4.5
DlcFL52-HHrNv-B2Jau1fg,4.5
69zIagFcRQvv5sWrf5vmaQ,2.0
liWrNNyWcMTl7Pm9WxIUmQ,5.0
KRWwYmWUcJs2TlI58L0nLQ,5.0
jtjdLzaBN5SKTnBAb5u27g,5.0
_JMIWY7O4SQ2gCJeDM5mRg,2.5
SESw5YLsGVIVIYpJO3FlWw,5.0
yeASzogJKBXC2fvsz11SZw,3.5
reqKfuTcCFxaoX1a3ZEUZw,3.5
O0hDtGV3dTVVHgF8OQqw1A,3.5
ETsX6vvOLM6BSAUftV_VQQ,5.0
HuYgoOR54HFPczgqI8kKdg,3.5
e63-5YchIzbIEp388Q9hWg,2.5
dHhEN6ZVp0fwef-64congw,3.5
8PH2_EqBvm0O2kzf4SFCgA,4.0
INsBi18bVl4UNqRcGzAkLQ,1.5
_9OxVRObQHx8H51kDXeiCg,5.0
F9pbYIurFaJFQE8jMNS-AQ,3.5
9xlIj51kvm-gqDsKsHUUPw,4.0
4XhguzVRzIoxphG-4KpaeQ,5.0
fecugmTuE9701GwqLsa9vg,3.5
P2ksKEduY-mkRcf7fMwyZw,4.0
3Hdt8Zf3J17RBghvfnWAFA,3.0
fZ9NN2JDnoeFNOr9tAaUbw,3.0
d_jIXqycK0BBH16CqvqX0g,3.5
jjVHoEzIm55VHf_bJ1s-2g,3.0
w6UEWldA8bPRUk-GYztrUA,5.0
tw1ure9rLoboPZ0h-ooyWw,3.0
EzFkzh_4JWRstU2j12sdAQ,3.0
cb0M5NIQM0euFLowAt2KYg,4.0
fhYLQsB5y4hgABxjaZWETQ,5.0
KWoqN8CWszYDp6ewhkBPAw,3.0
LFC_vZWv3TShaq9DiNPqjA,4.0
NTUb-8LuRXV5TSmPtvsdeQ,5.0
fkg4MlNnbUVAZ6kuV3AgNw,5.0
P1xTQOh01Js-FntcMvJPAw,3.5
_MYiaf3rKlN7WrAgC4PEUg,2.5
CXq3wYcY0b1o60SI8qJkWA,3.0
JblPlNFZz5K24WJ5YlZykw,3.0
Agd0cRs3YzEp8WIPU9o0Ew,4.5
xd3xal-nSL0hMsxEc99HIg,5.0
CjinMydpfLkbBPrPBc0fyA,3.0
kUp45c8qruZTZf0jYiOy9Q,5.0
e8-BUIW7x4s1XalD6GfSOw,4.5
rHi9knp3Nhgh639PTKLbzQ,3.5
p4O_lAH6p22z1lZDWBXZPQ,2.5
MTsJ7fdfUKWJoGWWmNG79Q,4.0
liLtjZzKc0sv9ZJDMHQesA,2.5
UAYq5aheSkiNbzURc2Kjgw,3.5
ew_LPHk7pMCxK8pTQIGNtg,3.5
cdnIzWuIToHpi4-ExZpd4g,5.0
acgWA3JAfXevWJS8bq5fDA,4.5
qkjOhzGvUPSdKX7ssnRoVA,5.0
Y43vP9X2V7G-ZG_iEl2p5g,3.5
YVNJuU3R13erqee32cmk0Q,3.5
3Jf6NdoBF0RIyMuni2Xiag,5.0
-rATrphPOvZdGqeYTWrMbA,4.5
jJF5IG6hiqLF3je5JtmDtw,3.0
MVfylWcRg8lh5hQ9GhcNuA,5.0
gvwB-rM9HZV0Epnus-H7Eg,5.0
55vuAN7sjg9QknIGB21FGA,3.5
TlT2EFyVbfkHeQM1zlAHgQ,4.5
0HLIPPQkNhPkq2zSLA2h6A,5.0
Gjkjc2aiHzn8yghA9i8hzg,3.5
zuCu5ff06l4Pe33qYe58MA,4.5
SiM9ziNWFfoMU7k3WG3CoQ,5.0
Lu9eupGCxJgx_t3yV2sWUg,3.0
QTMmyl_kKd1_h16zEzim3Q,3.5
S_HgB0IA7nN248bNrcyA9g,4.5
-U0-LFBeE08d5IOwoDpvzw,1.0
d452VI9fyEBChJFdvLqPvg,4.0
o9I1JskE9zj41BUZbUyQNw,4.5
SEdXR0L_scerP_18ZMyrzQ,2.5
se1_EwJxC0smk3sfoGWsqg,5.0
5JWbhXdLq-p3ml8Yf2dSlA,2.5
RQ8d8MDO-yJC1SwnG2lSYA,2.5
sC-v5xuS3dnJwflJExd6-Q,4.5
R8e8Ty81a6X50aVJi_BG0g,4.0
lqmEimMO8YrSpbdgk0jr1A,4.0
G_wWJ-6eRn31QusBvcj_9A,3.0
eGigwVWp-2JCQJgjM-I2kw,1.5
kJ4qoV1bpmwtjP2Dyh7Bsg,5.0
SExfuOqpJF5WnYdbmUeDNA,2.5
VZ4u6QVVU0ISOsUZ2WaJUQ,1.5
L8nTmBNH6gAzKJ0D4YVyng,4.0
qQGRIqJeW9r0f5NirwO8Yw,5.0
iMeGJeXzONWBYGsI32CuwQ,3.0
cGy3ukrB_MBqksjoAAL0_Q,5.0
qexpgmIWTlN-WKVa7JX9tQ,4.5
Mh3BljUFOtGwjdg_Gsol1g,4.0
g387ykbbOGLll61V9ZtgCw,5.0
JFYAMeRGYxHqu3_OpI6MuQ,4.5
GavtxpfhC22KK_I4i7t9Hg,4.0
jxKnOXcXJbGeFjPo_4U8Sg,2.0
lcWWUUx0uqVl6at9MHqYJg,5.0
GK36aNCYBVqU4mxwtD2QCg,3.5
wTx96Xb68Omu-OKLl4AJ2w,5.0
RJyn-ZXT4equflg4N2UXHQ,4.0
yQc0gEosjhBmf2Kn6YIx_Q,1.5
PFPcb0AwU6zBDEstjj1kSw,5.0
RfdYm68LBbhmrZNvpanYRw,3.0
wNYsL9yJESPKEwVstK7-LA,3.0
Sg2dVBGk5D-ZAWBRGttI1A,5.0
haOul3OT2DSGwZ04OTVyqg,3.5
30fi9Jkq3SBubbVrPRKqWg,5.0
-T7uyu_RZx7LQqzLMVI3ZQ,3.0
aht0Imovp4nNG4ErIrdGvg,4.0
sSD4l8QI1F3cv01Yp1_r9Q,5.0
BDWCpl1YOsyjthbgRmCgsQ,5.0
OAflyXeQ59YMV9_f2HO2DQ,3.5
JWGY2jP95A_AbmdSs6U28Q,5.0
9n7rdUmswRFfcNgcjGXFvA,4.5
lZz9btpazgpg5WrtdmJfVA,4.0
5DSo0kfZoUc0w1bHJjh0lg,3.5
L4UUcBtjxxOMwCYP2Xl1pg,3.5
1RAiuufG3GwQHXEcV__liQ,5.0
K1EE5xRuFWX6P7SpItIWSQ,2.5
ZnO1POdRdhdCeWVxk3Gpbw,4.5
0lI3ACeMSb3-02lsjo2VqQ,2.0
w4T8CLarUWVjjRuOK9wKpw,4.0
-pEhJjCWZoBvImhgsR_XKg,1.0
XfDtMGe0Vsw9NlzJSrqZAw,2.5
ynl1FGupttadJk9y7muJoA,3.5
ct-giKPfU5KqDSZPblIPiQ,3.0
ck44r3eL8kg2aLwmMQEDKQ,3.5
UYNseU_c-7jI1bTCd4AJzA,2.5
z7p6v6crOqHQ7lhyr2MOtA,5.0
-4mgAuWdtcXNkJ2yRWwHzw,1.5
PK0pjMIgWXg_xHJT4axz0A,4.0
6NDosuLozAlEbUFgLeJIUQ,3.5
TR3OcPOum-CPRbCcrwSy7Q,5.0
TFsHZsmzvxF1a43WPY073w,3.5
g2w-A6-FpxRUqlJlctdW0g,5.0
NE4Y2rLClU9UJIbuDwMGhA,4.0
jTEUhGKNHr8L3OxA1Kn1pQ,3.5
XgHDBafg_G2y8kHe_pJEMA,4.5
uxHOVNPRMkgMvKXDTK0P4g,4.0
--EX4rRznJrltyn-34Jz1w,4.0
ajYDPRniaTS4YjucNUB2Vg,3.0
oJbMWmkPKRi9djPvMbPwrA,4.5
lBKp5BScM_UDkxtyq9mkvw,4.5
IR1n6KXss734wrXazo4Z_w,5.0
9vVYQW39cubtXDCytLsLxg,2.5
G39z6VYYhcfgYpXUTDyWsw,5.0
g1AAIfK0io5oD4edjtMI8Q,5.0
ueQCSnUmb6Rg8-7yOJk_Rw,4.0
7Axjz7yee1TqyfqoBTzm8w,3.5
w2liMGD-lZht3DH-gbjEjQ,1.0
nfGqXh8NKVYD6z26ZTXbMA,4.5
xd-985AYoI_I6DFG_x5D6Q,5.0
tcx2Jl_0HRvX8VnjNj0KSQ,3.5
yyGzYDh0Qa2o8vUGMEjDRA,4.0
W39H8GlLXXj6X8E6fgrQ-A,3.0
xMPf0P-Ic5qHCGmMaoJ90w,2.5
-HMA0P0Qp8wwgDVgAOIdIQ,5.0
-hG-lGm4DjnPAP8_8ZB_OA,2.5
dnKli38dNKkFy9HiV8w53A,2.0
ntm63AiL8QfxtEfDz0OUgA,4.5
6ZAC--4kwk3-9iE92DbYEw,1.0
Rab3hbI5Lia_OOMtLs2tgQ,3.0
Kl5pPlgFBhsbyRB89oH0BQ,4.0
MTW2GUVRTR6Dj5lmuN2OVw,3.0
cTm5rHfH67jmEOTVkioxbQ,5.0
LTm0MW6u0jq9qORMbHRWKA,3.0
orI9WwIyjhBA05CZ_jDZHw,4.5
DrfQcrx-1Y1YBHUS06y9pw,4.5
wHPrcjqq6KPH__ydfwjFBQ,3.5
lAarf-sDnHyADXXr1ZISEg,4.0
ahuI3pqkgCZl083Oh0lqJQ,3.0
2axvOJY69eMqz_myj41weA,3.5
Cuc2mtRjxa7hPo1SGYD6UQ,4.0
fMTa67ijxIMuckk5ktUE6g,5.0
nurvVceOt0f4UYmxHy08mA,4.0
wZaK7_uF6XInOAVYt1lTVg,4.5
od5dCR8QPU67t8Ku6CBezw,2.5
6Th0aDIQBwaBn3YKlpfU_g,3.5
8MLkBZY6whYC0rpGIfmqbg,3.0
k_GZE3AvfeBXp4jqUIe5vw,1.0
6onOwi2ZaNQl_J5qwQzrZw,2.5
RdoZsBq4EcAFaQtEehvVqw,4.0
Bv_fEtN4iDN6d09JbA5mJA,2.5
Csx-SPPQgj_Hi3Dmp8xtpA,4.5
vMK3AyqdutemhwujSTY87g,4.0
KJlgknxUcW54w9B-XcGSGA,4.5
BKQ1_mTpBC8Lfpl5Uw5Bhg,4.0
0W6J3j7Rqygj3e2Z4LoAJw,1.0
EsXHWswTMn44DJZGEiZYyQ,4.5
5ayNBWXT7BtrW2285_nb9Q,5.0
Rz8GHB9gfDO-7Ix03KQ2bQ,5.0
i1hZCDDQJeFR5T9p8FC39g,2.0
p6Z_wZIYc1X_cmmbW5MQiw,5.0
zFMo4w8r8ZsvngFPEvIvXA,5.0
H-L4H5L2jMSTOXBXeVBo-Q,3.0
RCJB5mZjD8NWHiTY1wYHFQ,3.5
Oro3XH-Rl-LeXhSL7y5qIw,3.0
y7DaeWBOEQ7piNACteiByA,1.5
QnTFXSKoKgwVNwkl1ANTwA,4.0
9i4-YXeWkLIFg3lQ26cjVg,4.5
Gx9s0PgXpZKdBbDwVXoxrA,3.5
8LUM4M_OzTDg_XWn5fiR8A,3.0
7ScUrP_qnSmFpzcg70vsRw,2.5
egYGwXf3ycpJDZBtPAYkRw,3.0
9-xqchyrS5BjwKHl3Oaq-w,4.0
s8WINjxG-XFijHTR1mGslA,3.0
xRu_KfaJcowaKbr8nNnm0Q,3.0
CO7augO48XaVN4HCAIP1LA,5.0
phN4IAuaVCxgEdGyOPKFMA,3.5
Ae58HLOeD3Buh1QXysXwcQ,4.0
ZEfez6ANS-As4L3-umQJhw,5.0
fnX5U5FsCqRsL6Aw5M5RCg,3.5
_cGPiSDoaEQr0Z2IbytWcg,5.0
5ZOmXu_TljRJ2s_fit3j4g,4.0
EC1TW7fOM5G5rCuyEH8G5Q,5.0
SvIE65H6_776eCVyx26Cbw,4.0
9NY1E1CRvcm4n6Xyke8CAA,5.0
hClC_ZAszyK8ruL4iBOkAA,4.5
i5KX7XWw260Ui6S05Zb9yA,5.0
39W1RiFtr4fGwEdOJfwp7w,1.0
1OXw5J-nW8se7tPFgyYu3w,5.0
WbVZW13uyJ9ZSpEa08zaKg,2.5
QPAATpdZfMJI7XLIJwMUAQ,4.0
YF2T1i6iFnDDR0Jz5zQZmQ,5.0
0-nKBUyFdYAbq0PnByIabA,2.5
GxTYlmjKHkVnRiBJF4PizQ,2.5
YMKGF9sISsFhFveO7GPGug,5.0
FZmY_1ncsGEEzZCkDHkkog,3.5
DRozFfTA69AY8CwvWoeRxw,5.0
cnTRpe5uBp82RdrfW9QShg,1.0
XIIs446c-hD1MuLxeCchbg,5.0
Y_d_isJRx6sKHkryaUGRMg,3.5
